team_season_key,team_id,season_year,team_full_name,team_city,team_name,team_abbrev,league,season_founded,season_active_till
9006_1966,9006,1966,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_1967,9006,1967,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_1968,9006,1968,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_1969,9006,1969,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_1970,9006,1970,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_1971,9006,1971,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_1972,9006,1972,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_1973,9006,1973,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_1974,9006,1974,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_1975,9006,1975,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_1976,9006,1976,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_1977,9006,1977,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_1978,9006,1978,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_1979,9006,1979,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_1980,9006,1980,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_1981,9006,1981,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_1982,9006,1982,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_1983,9006,1983,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_1984,9006,1984,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_1985,9006,1985,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_1986,9006,1986,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_1987,9006,1987,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_1988,9006,1988,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_1989,9006,1989,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_1990,9006,1990,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_1991,9006,1991,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_1992,9006,1992,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_1993,9006,1993,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_1994,9006,1994,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_1995,9006,1995,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_1996,9006,1996,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_1997,9006,1997,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_1998,9006,1998,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_1999,9006,1999,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_2000,9006,2000,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_2001,9006,2001,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_2002,9006,2002,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_2003,9006,2003,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_2004,9006,2004,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_2005,9006,2005,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_2006,9006,2006,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_2007,9006,2007,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_2008,9006,2008,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_2009,9006,2009,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_2010,9006,2010,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_2011,9006,2011,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_2012,9006,2012,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_2013,9006,2013,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_2014,9006,2014,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_2015,9006,2015,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_2016,9006,2016,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_2017,9006,2017,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_2018,9006,2018,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_2019,9006,2019,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_2020,9006,2020,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_2021,9006,2021,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_2022,9006,2022,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_2023,9006,2023,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_2024,9006,2024,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_2025,9006,2025,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9006_2026,9006,2026,Belgrade Partizan,Belgrade,Partizan,PAR  ,EuroLeague,1945,2100
9007_1995,9007,1995,Beijing Ducks,Beijing,Ducks,BJD  ,CBA,1995,2100
9007_1996,9007,1996,Beijing Ducks,Beijing,Ducks,BJD  ,CBA,1995,2100
9007_1997,9007,1997,Beijing Ducks,Beijing,Ducks,BJD  ,CBA,1995,2100
9007_1998,9007,1998,Beijing Ducks,Beijing,Ducks,BJD  ,CBA,1995,2100
9007_1999,9007,1999,Beijing Ducks,Beijing,Ducks,BJD  ,CBA,1995,2100
9007_2000,9007,2000,Beijing Ducks,Beijing,Ducks,BJD  ,CBA,1995,2100
9007_2001,9007,2001,Beijing Ducks,Beijing,Ducks,BJD  ,CBA,1995,2100
9007_2002,9007,2002,Beijing Ducks,Beijing,Ducks,BJD  ,CBA,1995,2100
9007_2003,9007,2003,Beijing Ducks,Beijing,Ducks,BJD  ,CBA,1995,2100
9007_2004,9007,2004,Beijing Ducks,Beijing,Ducks,BJD  ,CBA,1995,2100
9007_2005,9007,2005,Beijing Ducks,Beijing,Ducks,BJD  ,CBA,1995,2100
9007_2006,9007,2006,Beijing Ducks,Beijing,Ducks,BJD  ,CBA,1995,2100
9007_2007,9007,2007,Beijing Ducks,Beijing,Ducks,BJD  ,CBA,1995,2100
9007_2008,9007,2008,Beijing Ducks,Beijing,Ducks,BJD  ,CBA,1995,2100
9007_2009,9007,2009,Beijing Ducks,Beijing,Ducks,BJD  ,CBA,1995,2100
9007_2010,9007,2010,Beijing Ducks,Beijing,Ducks,BJD  ,CBA,1995,2100
9007_2011,9007,2011,Beijing Ducks,Beijing,Ducks,BJD  ,CBA,1995,2100
9007_2012,9007,2012,Beijing Ducks,Beijing,Ducks,BJD  ,CBA,1995,2100
9007_2013,9007,2013,Beijing Ducks,Beijing,Ducks,BJD  ,CBA,1995,2100
9007_2014,9007,2014,Beijing Ducks,Beijing,Ducks,BJD  ,CBA,1995,2100
9007_2015,9007,2015,Beijing Ducks,Beijing,Ducks,BJD  ,CBA,1995,2100
9007_2016,9007,2016,Beijing Ducks,Beijing,Ducks,BJD  ,CBA,1995,2100
9007_2017,9007,2017,Beijing Ducks,Beijing,Ducks,BJD  ,CBA,1995,2100
9007_2018,9007,2018,Beijing Ducks,Beijing,Ducks,BJD  ,CBA,1995,2100
9007_2019,9007,2019,Beijing Ducks,Beijing,Ducks,BJD  ,CBA,1995,2100
9007_2020,9007,2020,Beijing Ducks,Beijing,Ducks,BJD  ,CBA,1995,2100
9007_2021,9007,2021,Beijing Ducks,Beijing,Ducks,BJD  ,CBA,1995,2100
9007_2022,9007,2022,Beijing Ducks,Beijing,Ducks,BJD  ,CBA,1995,2100
9007_2023,9007,2023,Beijing Ducks,Beijing,Ducks,BJD  ,CBA,1995,2100
9007_2024,9007,2024,Beijing Ducks,Beijing,Ducks,BJD  ,CBA,1995,2100
9007_2025,9007,2025,Beijing Ducks,Beijing,Ducks,BJD  ,CBA,1995,2100
9007_2026,9007,2026,Beijing Ducks,Beijing,Ducks,BJD  ,CBA,1995,2100
9009_1947,9009,1947,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1949,9009,1949,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1950,9009,1950,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1951,9009,1951,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1952,9009,1952,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1953,9009,1953,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1954,9009,1954,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1955,9009,1955,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1956,9009,1956,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1957,9009,1957,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1958,9009,1958,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1959,9009,1959,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1960,9009,1960,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1961,9009,1961,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1962,9009,1962,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1963,9009,1963,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1964,9009,1964,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1965,9009,1965,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1966,9009,1966,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1967,9009,1967,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1968,9009,1968,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1969,9009,1969,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1970,9009,1970,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1971,9009,1971,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1972,9009,1972,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1973,9009,1973,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1974,9009,1974,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1975,9009,1975,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1976,9009,1976,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1977,9009,1977,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1978,9009,1978,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1979,9009,1979,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1980,9009,1980,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1981,9009,1981,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1982,9009,1982,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1983,9009,1983,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1984,9009,1984,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1985,9009,1985,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1986,9009,1986,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1987,9009,1987,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1988,9009,1988,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1989,9009,1989,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1990,9009,1990,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1991,9009,1991,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1992,9009,1992,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1993,9009,1993,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1994,9009,1994,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1995,9009,1995,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1996,9009,1996,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1997,9009,1997,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1998,9009,1998,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_1999,9009,1999,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_2000,9009,2000,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_2001,9009,2001,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_2002,9009,2002,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_2003,9009,2003,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_2004,9009,2004,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_2005,9009,2005,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_2006,9009,2006,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_2007,9009,2007,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_2008,9009,2008,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_2009,9009,2009,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_2010,9009,2010,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_2011,9009,2011,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_2012,9009,2012,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_2013,9009,2013,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_2014,9009,2014,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_2015,9009,2015,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_2016,9009,2016,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_2017,9009,2017,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_2018,9009,2018,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_2019,9009,2019,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_2020,9009,2020,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_2021,9009,2021,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_2022,9009,2022,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_2023,9009,2023,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_2024,9009,2024,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_2025,9009,2025,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9009_2026,9009,2026,Athens Olympiacos,Athens,Olympiacos,OLP  ,EuroLeague,1931,2100
9010_1997,9010,1997,Khimki BC Khimki,Khimki,BC Khimki,KHI  ,VTB United League,1997,2100
9010_1998,9010,1998,Khimki BC Khimki,Khimki,BC Khimki,KHI  ,VTB United League,1997,2100
9010_1999,9010,1999,Khimki BC Khimki,Khimki,BC Khimki,KHI  ,VTB United League,1997,2100
9010_2000,9010,2000,Khimki BC Khimki,Khimki,BC Khimki,KHI  ,VTB United League,1997,2100
9010_2001,9010,2001,Khimki BC Khimki,Khimki,BC Khimki,KHI  ,VTB United League,1997,2100
9010_2002,9010,2002,Khimki BC Khimki,Khimki,BC Khimki,KHI  ,VTB United League,1997,2100
9010_2003,9010,2003,Khimki BC Khimki,Khimki,BC Khimki,KHI  ,VTB United League,1997,2100
9010_2004,9010,2004,Khimki BC Khimki,Khimki,BC Khimki,KHI  ,VTB United League,1997,2100
9010_2005,9010,2005,Khimki BC Khimki,Khimki,BC Khimki,KHI  ,VTB United League,1997,2100
9010_2006,9010,2006,Khimki BC Khimki,Khimki,BC Khimki,KHI  ,VTB United League,1997,2100
9010_2007,9010,2007,Khimki BC Khimki,Khimki,BC Khimki,KHI  ,VTB United League,1997,2100
9010_2008,9010,2008,Khimki BC Khimki,Khimki,BC Khimki,KHI  ,VTB United League,1997,2100
9010_2009,9010,2009,Khimki BC Khimki,Khimki,BC Khimki,KHI  ,VTB United League,1997,2100
9010_2010,9010,2010,Khimki BC Khimki,Khimki,BC Khimki,KHI  ,VTB United League,1997,2100
9010_2011,9010,2011,Khimki BC Khimki,Khimki,BC Khimki,KHI  ,VTB United League,1997,2100
9010_2012,9010,2012,Khimki BC Khimki,Khimki,BC Khimki,KHI  ,VTB United League,1997,2100
9010_2013,9010,2013,Khimki BC Khimki,Khimki,BC Khimki,KHI  ,VTB United League,1997,2100
9010_2014,9010,2014,Khimki BC Khimki,Khimki,BC Khimki,KHI  ,VTB United League,1997,2100
9010_2015,9010,2015,Khimki BC Khimki,Khimki,BC Khimki,KHI  ,VTB United League,1997,2100
9010_2016,9010,2016,Khimki BC Khimki,Khimki,BC Khimki,KHI  ,VTB United League,1997,2100
9010_2017,9010,2017,Khimki BC Khimki,Khimki,BC Khimki,KHI  ,VTB United League,1997,2100
9010_2018,9010,2018,Khimki BC Khimki,Khimki,BC Khimki,KHI  ,VTB United League,1997,2100
9010_2019,9010,2019,Khimki BC Khimki,Khimki,BC Khimki,KHI  ,VTB United League,1997,2100
9010_2020,9010,2020,Khimki BC Khimki,Khimki,BC Khimki,KHI  ,VTB United League,1997,2100
9010_2021,9010,2021,Khimki BC Khimki,Khimki,BC Khimki,KHI  ,VTB United League,1997,2100
9010_2022,9010,2022,Khimki BC Khimki,Khimki,BC Khimki,KHI  ,VTB United League,1997,2100
9010_2023,9010,2023,Khimki BC Khimki,Khimki,BC Khimki,KHI  ,VTB United League,1997,2100
9010_2024,9010,2024,Khimki BC Khimki,Khimki,BC Khimki,KHI  ,VTB United League,1997,2100
9010_2025,9010,2025,Khimki BC Khimki,Khimki,BC Khimki,KHI  ,VTB United League,1997,2100
9010_2026,9010,2026,Khimki BC Khimki,Khimki,BC Khimki,KHI  ,VTB United League,1997,2100
9011_1976,9011,1976,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_1977,9011,1977,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_1978,9011,1978,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_1979,9011,1979,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_1980,9011,1980,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_1981,9011,1981,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_1982,9011,1982,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_1983,9011,1983,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_1984,9011,1984,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_1985,9011,1985,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_1986,9011,1986,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_1987,9011,1987,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_1988,9011,1988,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_1989,9011,1989,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_1990,9011,1990,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_1991,9011,1991,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_1992,9011,1992,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_1993,9011,1993,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_1994,9011,1994,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_1995,9011,1995,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_1996,9011,1996,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_1997,9011,1997,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_1998,9011,1998,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_1999,9011,1999,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_2000,9011,2000,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_2001,9011,2001,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_2002,9011,2002,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_2003,9011,2003,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_2004,9011,2004,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_2005,9011,2005,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_2006,9011,2006,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_2007,9011,2007,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_2008,9011,2008,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_2009,9011,2009,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_2010,9011,2010,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_2011,9011,2011,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_2012,9011,2012,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_2013,9011,2013,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_2014,9011,2014,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_2015,9011,2015,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_2016,9011,2016,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_2017,9011,2017,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_2018,9011,2018,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_2019,9011,2019,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_2020,9011,2020,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_2021,9011,2021,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_2022,9011,2022,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_2023,9011,2023,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_2024,9011,2024,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_2025,9011,2025,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9011_2026,9011,2026,Istanbul Efes Pilsen,Istanbul,Efes Pilsen,EPT  ,EuroLeague,1976,2100
9012_1947,9012,1947,St. Louis Bombers,St. Louis,Bombers,BOM  ,BAA,1946,1948
9012_1949,9012,1949,St. Louis Bombers,St. Louis,Bombers,BOM  ,NBA,1949,1950
9012_1950,9012,1950,St. Louis Bombers,St. Louis,Bombers,BOM  ,NBA,1949,1950
9013_2021,9013,2021,All-Star Team Durant,All-Star,Team Durant,DRT  ,NBA,2021,2022
9013_2022,9013,2022,All-Star Team Durant,All-Star,Team Durant,DRT  ,NBA,2021,2022
9014_1959,9014,1959,Franca (Brazil) SESI/Franca,Franca (Brazil),SESI/Franca,FRA  ,NBB,1959,2100
9014_1960,9014,1960,Franca (Brazil) SESI/Franca,Franca (Brazil),SESI/Franca,FRA  ,NBB,1959,2100
9014_1961,9014,1961,Franca (Brazil) SESI/Franca,Franca (Brazil),SESI/Franca,FRA  ,NBB,1959,2100
9014_1962,9014,1962,Franca (Brazil) SESI/Franca,Franca (Brazil),SESI/Franca,FRA  ,NBB,1959,2100
